"job_id","job_title","location","salary_currency","salary_min","salary_max","website","highest_ed","years_exp","continent","country","skills"
"39061","machine learning intern","United States",NA,NA,NA,"ai-jobs.net","phd",NA,"Americas","United States","computer science, computer vision, data visualization, engineering, github, javascript, machine learning, mathematics, ml models, phd, pyspark, python, pytorch, sql, statistics, tensorflow, data science, leadership, data processing, data engineering, testing, collaboration"
"39113","data scientist autonomy software and operations","United States","USD",152000,228000,"ai-jobs.net","phd",4,"Americas","United States","data quality, engineering, machine learning, mathematics, ml models, phd, python, r, research, robotics, sql, statistics, data science, testing, data driven decision making, logistic regression, programming, communication"
"39176","cloud sdm data analytics and visualization","India","USD",65000,121000,"ai-jobs.net",NA,18,"Asia","India","agile, aws, azure, business intelligence, computer science, data analytics, data visualization, devops, engineering, etl, gcp, pipelines, power bi, scrum, sdlc, ssis, data processing, data engineering, tableau, project management, leadership, collaboration, data science, c, communication"
"39161","senior machine learning engineer search","United States","USD",131000,201000,"ai-jobs.net","phd",5,"Americas","United States","computer science, deep learning, engineering, genetics, machine learning, nlp, phd, pytorch, research, natural language processing, tensorflow"
"39100","senior software engineer data liquidity","United States","USD",136000,170000,"ai-jobs.net",NA,NA,"Americas","United States","agile, architecture, aws, banking, blockchain, computer science, data pipelines, data warehouse, distributed systems, e commerce, engineering, etl, finance, gcp, kubernetes, machine learning, pipelines, privacy, r, security, sql, data engineering, leadership, microservices, testing, distributed computing, programming"
"39163","senior product manager aiml","India","USD",55000,102000,"ai-jobs.net",NA,10,"Asia","India","agile, azure, big data, clustering, consulting, engineering, gcp, genetics, google cloud, machine learning, okr, privacy, statistics, travel, data science, leadership, c, ux"
"39144","senior data scientist app experience","United States","USD",129000,185000,"ai-jobs.net","phd",4,"Americas","United States","a/b testing, airflow, architecture, big data, causal inference, computer science, data mining, economics, engineering, flink, genetics, hadoop, machine learning, mathematics, phd, physics, python, r, spark, sql, statistical modeling, statistics, data science, data engineering, ux, scripting, open source, leadership, storytelling"
"39158","machine learning engineer animation","United States","USD",92000,192000,"ai-jobs.net","master",5,"Americas","United States","architecture, content creation, diffusion models, generative modeling, genetics, icml, lua, machine learning, ml models, neurips, research, rnn, robotics, tensorflow, creativity, transformers, programming, c++, communication"
"39065","machine learning engineer","United States","USD",150000,180000,"ai-jobs.net","phd",NA,"Americas","United States","aws, computer science, data pipelines, deep learning, django, ec2, engineering, feature engineering, git, javascript, linear algebra, machine learning, mathematics, maven, ml models, mysql, phd, physics, pipelines, postgresql, privacy, python, pytorch, rdbms, react, research, scikit learn, sql, statistics, tensorflow, css, html"
"39028","sr data engineer","United States","USD",115000,180000,"ai-jobs.net",NA,7,"Americas","United States","airflow, athena, aws, data pipelines, data warehouse, devops, engineering, mongodb, mysql, pipelines, python, communication, collaboration, data engineering, programming, redshift"
"39020","software engineer data quality cloud","United States","USD",108000,158000,"ai-jobs.net","bachelor",4,"Americas","United States","agile, apis, architecture, bigquery, data quality, docker, engineering, kubernetes, postgresql, pyspark, python, scrum, snowflake, spark, sql, testing, data science, cloud computing"
"39171","wcf data engineer","Poland","USD",61000,135000,"ai-jobs.net","master",3,"Europe","Poland","agile, azure, computer science, engineering, pipelines, python, spark, creativity, data engineering, sql, communication"
"39077","head of data insight analytics remote","United Kingdom","USD",102000,230000,"ai-jobs.net",NA,2,"Europe","United Kingdom","agile, aws, business intelligence, data analysis, fintech, kpis, pyspark, python, scikit learn, sql, tableau, leadership, data science, communication, tensorflow"
"39146","senior data scientist core engine","United States","USD",129000,185000,"ai-jobs.net","phd",4,"Americas","United States","a/b testing, big data, causal inference, computer science, economics, engineering, etl, genetics, machine learning, mathematics, phd, physics, python, r, research, spark, sql, statistical modeling, data science, data engineering, scripting, kpis, statistics, open source, storytelling"
"39022","soccer live data operator","United States","USD",63000,117000,"ai-jobs.net",NA,NA,"Americas","United States","genetics, communication, teamwork, travel, streaming"
"39127","intern autonomy capabilities","United States",NA,NA,NA,"ai-jobs.net","phd",NA,"Americas","United States","cuda, data analysis, gpu, machine learning, phd, robotics, statistics, c++, testing, communication, programming, data science, travel"
"39015","senior bi developer","Belgium","USD",62000,115000,"ai-jobs.net",NA,NA,"Europe","Belgium","big data, blockchain, devops, etl, informatica, jira, oracle, collaboration, sql, data integration"
"39150","data engineer cloud hf","France","USD",115000,180000,"ai-jobs.net",NA,NA,"Europe","France","agile, architecture, aws, azure, big data, etl, gcp, hadoop, olap, python, scala, spark, data science, tableau"
"39098","lead insight analyst  month ftc","United Kingdom","USD",62000,115000,"ai-jobs.net","bachelor",NA,"Europe","United Kingdom","e commerce, economics, finance, mathematics, creativity, leadership, problem solving, project management, sql"
"39035","data engineer agile team mwdiv","Austria","USD",47700,NA,"ai-jobs.net",NA,NA,"Europe","Austria","agile, azure, big data, ci/cd, computer science, devops, docker, engineering, golang, hadoop, kafka, kubernetes, mathematics, pipelines, python, spark, sql"
"39112","product data scientist bitcoin wallet","United States","USD",156000,225000,"ai-jobs.net",NA,8,"Americas","United States","a/b testing, banking, blockchain, cluster analysis, crypto, data analysis, data pipelines, data visualization, engineering, finance, looker, pipelines, power bi, privacy, python, r, research, security, sql, statistics, tableau, testing, c, open source"
"39105","data science intern masters","United States",NA,NA,NA,"ai-jobs.net","master",NA,"Americas","United States","causal inference, computer science, economics, engineering, excel, machine learning, mathematics, pipelines, python, research, security, snowflake, sql, collaboration, data science, statistics, optimization, critical thinking, communication"
"39132","principal software engineer big data infrastructure","United States","USD",69000,128000,"ai-jobs.net",NA,8,"Americas","United States","big data, data warehouse, engineering, flink, genetics, kafka, pipelines, security, spark, streaming, testing, data processing"
"39067","machine learning engineer","India","USD",131000,201000,"ai-jobs.net",NA,NA,"Asia","India","aws, data pipelines, docker, e commerce, machine learning, ml infrastructure, ml models, pipelines, python, sagemaker, testing"
"39044","director data engineering","United States","USD",239000,310000,"ai-jobs.net",NA,NA,"Americas","United States","architecture, big data, data visualization, engineering, finance, machine learning, data engineering, streaming, data collection, data science, leadership, machine learning algorithms"
"39055","india deputy manager data sciences aiml","India","USD",50000,93000,"ai-jobs.net","master",5,"Asia","India","aws, banking, bayesian, big data, clustering, deep learning, e commerce, econometrics, economics, engineering, finance, machine learning, mathematics, power bi, probability theory, python, qlik, research, spark, sql, statistics, tableau, tensorflow, travel, problem solving, data science, leadership, communication, xgboost, linear regression, logistic regression, automation, optimization, calculus"
